62,1352	1	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,56,90,9,41,69,86,59,11,67,78,87,92,68,99,36,88,47,33,94,50,38,80,18,23,57,97,35,51,45,19,93,95,21,66,44,24,85,83,74,13,58,39,75,48,29,73,55,37,81,30,82,52,65,62,46,76,14,2,61,91,63
62,1356	2	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,56,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,47,33,94,50,38,80,18,23,57,97,35,51,45,19,93,95,21,66,44,24,85,83,74,13,58,39,75,48,29,90,55,37,81,30,82,52,65,62,46,76,14,2,61,91,63
62,1352	3	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,56,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,90,33,94,50,38,80,18,23,57,97,35,51,45,19,93,95,21,66,44,24,85,83,74,13,58,39,75,48,29,47,55,37,81,30,82,52,65,62,46,76,14,2,61,91,63
62,1356	4	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,56,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,97,35,51,45,19,93,95,21,66,44,90,85,83,74,13,58,39,75,48,29,47,55,37,81,30,82,52,65,62,46,76,14,2,61,91,63
62,1356	5	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,56,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,97,35,51,45,90,93,95,21,66,44,19,85,83,74,13,58,39,75,48,29,47,55,37,81,30,82,52,65,62,46,76,14,2,61,91,63
62,1352	6	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,90,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,97,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,39,75,48,29,47,55,37,81,30,82,52,65,62,46,76,14,2,61,91,63
61,1334	7	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,61,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,97,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,39,75,48,29,47,55,37,81,30,82,52,65,62,46,76,14,2,90,91,63
60,1304	8	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,61,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,90,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,39,75,48,29,47,55,37,81,30,82,52,65,62,46,76,14,2,97,91,63
61,1330	9	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,61,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,39,75,48,29,47,55,37,81,30,90,52,65,62,46,76,14,2,97,91,63
61,1330	10	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,61,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,90,75,48,29,47,55,37,81,30,39,52,65,62,46,76,14,2,97,91,63
62,1352	11	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,90,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,61,75,48,29,47,55,37,81,30,39,52,65,62,46,76,14,2,97,91,63
62,1356	12	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,55,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,61,75,48,29,47,90,37,81,30,39,52,65,62,46,76,14,2,97,91,63
62,1356	13	60,31,43,32,54,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,55,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,61,75,48,29,47,39,37,81,30,90,52,65,62,46,76,14,2,97,91,63
62,1382	14	60,31,43,32,90,40,49,15,5,64,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,55,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,61,75,48,29,47,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
62,1420	15	60,31,43,32,64,40,49,15,5,90,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,77,84,42,34,26,6,55,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,61,75,48,29,47,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
60,1250	16	60,31,43,32,64,40,49,15,5,77,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,90,84,42,34,26,6,55,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,61,75,48,29,47,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
61,1257	17	60,31,43,32,64,40,49,15,5,77,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,9,41,69,86,59,11,67,78,87,92,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,61,75,48,90,47,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
61,1264	18	60,31,43,32,64,40,49,15,5,77,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,9,41,69,86,59,11,67,78,87,90,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,61,75,48,92,47,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
61,1257	19	60,31,43,32,64,40,49,15,5,77,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,9,41,69,86,59,11,67,78,87,47,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,21,66,44,19,85,83,74,13,58,61,75,48,92,90,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
61,1257	20	60,31,43,32,64,40,49,15,5,77,28,98,4,89,16,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,9,41,69,86,59,11,67,78,87,47,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,90,66,44,19,85,83,74,13,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
64,1377	21	60,31,43,32,64,40,49,15,5,77,28,98,4,89,90,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,9,41,69,86,59,11,67,78,87,47,68,99,36,88,24,33,94,50,38,80,18,23,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,13,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
60,1269	22	60,31,43,32,64,40,49,15,5,77,28,98,4,89,94,96,25,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,9,41,69,86,59,11,67,78,87,47,68,99,36,88,24,33,90,50,38,80,18,23,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,13,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
60,1248	23	60,31,43,32,64,40,49,15,5,77,28,98,4,89,94,96,90,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,9,41,69,86,59,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,13,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
65,1389	24	60,31,43,32,64,40,49,15,5,77,28,98,4,89,94,96,59,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,9,41,69,86,90,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,13,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
64,1395	25	60,31,43,32,64,40,49,15,5,77,28,98,4,89,94,96,59,8,10,3,90,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,9,41,69,86,0,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,13,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
63,1327	26	60,31,43,32,64,40,49,15,5,77,28,98,4,89,94,96,59,8,10,3,95,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,9,41,69,86,0,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,45,56,93,90,16,66,44,19,85,83,74,13,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
64,1365	27	60,31,43,32,64,40,49,15,5,77,28,98,4,89,94,96,59,8,10,3,95,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,90,41,69,86,0,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,45,56,93,9,16,66,44,19,85,83,74,13,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
62,1296	28	60,31,43,32,64,40,49,15,5,77,28,98,4,89,94,96,59,8,10,3,95,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,45,41,69,86,0,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,90,56,93,9,16,66,44,19,85,83,74,13,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
63,1315	29	60,31,43,32,64,40,49,15,5,77,28,98,4,89,94,96,59,8,10,3,95,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,45,41,69,86,0,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,75,56,93,9,16,66,44,19,85,83,74,13,58,61,90,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
66,1399	1	60,31,43,32,64,40,13,15,5,77,28,98,4,89,94,96,59,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,7,29,84,42,34,26,6,55,73,9,41,69,86,90,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,49,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
66,1405	2	60,31,43,32,64,40,13,15,5,77,28,98,4,89,94,96,59,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,49,29,84,42,34,26,6,55,73,9,41,69,86,90,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,7,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
62,1276	3	60,31,49,32,64,40,13,15,5,77,28,98,4,89,94,96,59,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,43,29,84,42,34,26,6,55,73,9,41,69,86,90,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,7,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
64,1398	4	60,31,90,32,64,40,13,15,5,77,28,98,4,89,94,96,59,8,10,3,0,79,20,22,17,72,12,71,27,70,53,1,43,29,84,42,34,26,6,55,73,9,41,69,86,49,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,7,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
64,1421	5	60,31,90,32,64,40,13,15,5,77,28,98,4,89,94,96,59,8,10,3,0,79,20,22,49,72,12,71,27,70,53,1,43,29,84,42,34,26,6,55,73,9,41,69,86,17,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,7,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
66,1485	6	60,31,90,32,64,40,13,15,5,77,28,98,4,89,94,49,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,29,84,42,34,26,6,55,73,9,41,69,86,17,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,23,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,7,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
63,1407	7	60,31,90,32,64,40,13,15,5,77,28,98,4,89,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,29,84,42,34,26,6,55,73,9,41,69,86,17,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,49,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,7,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
58,1275	8	49,31,90,32,64,40,13,15,5,77,28,98,4,89,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,29,84,42,34,26,6,55,73,9,41,69,86,17,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,60,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,7,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,97,91,63
63,1351	9	97,31,90,32,64,40,13,15,5,77,28,98,4,89,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,29,84,42,34,26,6,55,73,9,41,69,86,17,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,60,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,7,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,49,91,63
63,1351	10	97,31,90,32,64,40,13,15,5,77,28,98,4,89,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,29,84,42,34,26,6,49,73,9,41,69,86,17,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,60,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,7,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,55,91,63
63,1351	11	97,31,90,32,64,40,13,15,5,77,28,98,4,89,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,49,84,42,34,26,6,29,73,9,41,69,86,17,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,60,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,7,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,55,91,63
63,1351	12	97,31,90,32,64,40,13,15,5,77,28,98,4,89,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,7,84,42,34,26,6,29,73,9,41,69,86,17,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,60,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,49,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,55,91,63
62,1351	13	97,31,90,32,64,40,13,15,5,77,28,98,4,89,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,7,84,42,34,26,6,29,73,9,41,69,49,17,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,60,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,86,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,55,91,63
62,1353	14	97,31,90,32,64,40,13,15,5,77,28,49,4,89,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,7,84,42,34,26,6,29,73,9,41,69,98,17,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,60,57,82,35,51,45,56,93,95,16,66,44,19,85,83,74,86,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,55,91,63
58,1266	15	97,31,90,32,64,40,13,15,5,77,28,66,4,89,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,7,84,42,34,26,6,29,73,9,41,69,98,17,11,67,78,87,47,68,99,36,88,24,33,25,50,38,80,18,60,57,82,35,51,45,56,93,95,16,49,44,19,85,83,74,86,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,55,91,63
58,1266	16	97,31,90,32,64,40,13,15,5,77,28,66,4,89,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,7,84,42,34,26,6,29,73,9,41,69,98,17,11,67,78,87,47,68,99,49,88,24,33,25,50,38,80,18,60,57,82,35,51,45,56,93,95,16,36,44,19,85,83,74,86,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,55,91,63
57,1223	17	97,31,90,32,64,40,13,15,5,77,28,66,4,49,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,7,84,42,34,26,6,29,73,9,41,69,98,17,11,67,78,87,47,68,99,89,88,24,33,25,50,38,80,18,60,57,82,35,51,45,56,93,95,16,36,44,19,85,83,74,86,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,55,91,63
57,1228	18	97,31,90,32,64,40,13,15,5,77,28,66,4,57,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,7,84,42,34,26,6,29,73,9,41,69,98,17,11,67,78,87,47,68,99,89,88,24,33,25,50,38,80,18,60,49,82,35,51,45,56,93,95,16,36,44,19,85,83,74,86,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,55,91,63
56,1188	19	97,31,90,32,64,40,13,15,5,77,28,66,4,57,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,7,84,42,34,26,6,29,73,9,41,69,98,17,49,67,78,87,47,68,99,89,88,24,33,25,50,38,80,18,60,11,82,35,51,45,56,93,95,16,36,44,19,85,83,74,86,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,55,91,63
56,1188	20	97,31,90,32,64,40,13,15,5,77,28,66,4,57,94,23,59,8,10,3,0,79,20,22,96,72,12,71,27,70,53,1,43,7,84,42,34,26,6,29,73,9,41,69,98,49,17,67,78,87,47,68,99,89,88,24,33,25,50,38,80,18,60,11,82,35,51,45,56,93,95,16,36,44,19,85,83,74,86,58,61,75,48,92,21,39,37,81,30,54,52,65,62,46,76,14,2,55,91,63
