,gen,i,max,max_el,max_pop,mean,mean_el,mean_pop,min,min_el,min_pop,ppa
631,31,1679,75.8411,75.8411,75.8411,71.51666444444447,74.87625999999999,72.25692250000004,62.8594,74.8427,62.8594,7
632,32,1769,74.8438,75.8411,75.8411,68.00853636363635,74.87629666666665,71.27888095238093,61.877,74.8427,61.877,7
633,33,1802,75.8407,75.8411,75.8411,69.94968387096773,74.90957666666667,72.37260819672132,62.8677,74.8427,62.8677,7
634,34,1833,75.8414,75.8414,75.8414,69.62545999999999,75.04272,72.0642830769231,60.873,74.8427,60.873,7
635,35,1868,75.8408,75.8414,75.8414,70.50488260869565,75.14268666666668,72.2961342105263,62.8699,74.8427,62.8699,7
636,36,1914,75.8419,75.8419,75.8419,71.86846730769231,75.54193333333333,73.06635243902439,61.8698,74.8437,61.8698,7
637,37,1966,76.8395,76.8395,76.8395,72.28239222222221,75.87446666666669,73.0972775,61.8753,75.8407,61.8753,7
638,38,2056,76.8395,76.8395,76.8395,69.79369090909091,75.94119000000003,72.68929841269845,61.8677,75.8407,61.8677,7
639,39,2089,76.8397,76.8397,76.8397,70.90163749999999,76.00796333333338,73.06144571428574,62.8684,75.8409,62.8684,7
640,40,2129,76.8397,76.8397,76.8397,70.80950000000001,76.14111333333337,72.83487532467534,59.8784,75.8411,59.8784,7
641,41,2176,76.8399,76.8399,76.8399,72.50391896551727,76.54062333333336,73.74387159090908,65.8625,75.8416,65.8625,7
642,42,2234,76.8397,76.8399,76.8399,72.54103406593406,76.83957333333336,73.53266776859503,62.8688,76.8395,62.8688,7
643,43,2325,76.8399,76.8399,76.8399,71.31760222222222,76.83959333333335,73.52639066666664,62.8667,76.8395,62.8667,7
644,44,2370,76.8399,76.8399,76.8399,70.33422399999999,76.83962000000001,72.77373749999997,61.8662,76.8395,61.8662,7
645,45,2420,76.8399,76.8399,76.8399,71.17293396226415,76.83964666666667,73.22113373493976,63.8647,76.8395,63.8647,7
646,46,2473,76.8399,76.8399,76.8399,70.70970816326532,76.83969333333334,73.0375329113924,61.8735,76.8395,61.8735,7
647,47,2522,76.8399,76.8399,76.8399,71.81752333333334,76.83976666666666,73.49157999999998,59.8797,76.8397,59.8797,7
648,48,2582,76.8401,76.8401,76.8401,72.16718730158732,76.83983999999997,73.67447096774193,56.8841,76.8397,56.8841,7
649,49,2645,76.8401,76.8401,76.8401,71.0625596491228,76.83988666666663,73.05472528735628,62.8757,76.8397,62.8757,7
650,50,2702,76.8418,76.8418,76.8418,70.68384647887324,76.83999666666662,72.51237326732672,58.8817,76.8399,58.8817,7
651,51,2773,76.8418,76.8418,76.8418,69.53983714285714,76.84005999999997,72.90914153846151,60.876,76.8399,60.876,7
652,52,2808,76.842,76.842,76.842,70.80085128205128,76.84019333333329,73.42659420289851,62.869,76.8399,62.869,7
653,53,2847,76.842,76.842,76.842,70.16721428571428,76.84038999999999,73.24705076923075,60.8676,76.8399,60.8676,7
654,54,2882,76.843,76.843,76.843,71.0787830188679,76.84095666666664,73.16129156626504,59.8722,76.8399,59.8722,7
655,55,2935,76.843,76.843,76.843,71.4328672727273,76.84149999999997,73.3416047058823,62.8665,76.8399,62.8665,7
656,56,2990,76.8435,76.8435,76.8435,72.26208375000002,76.84212999999998,73.51101545454547,66.8553,76.8414,66.8553,7
657,57,3070,76.8435,76.8435,76.8435,70.7849181818182,76.84238333333336,73.24054459459458,62.8694,76.8418,62.8694,7
658,58,3114,76.8436,76.8436,76.8436,72.1591490909091,76.84284333333335,73.81205529411764,63.856700000000004,76.842,63.856700000000004,7
659,59,3169,76.8446,76.8446,76.8446,72.03813466666668,76.84328666666667,73.41090857142858,63.8675,76.8428,63.8675,7
660,60,3244,76.8446,76.8446,76.8446,70.13124444444446,76.84337666666666,73.18217272727269,63.8555,76.843,63.8555,7
661,61,3280,76.8446,76.8446,76.8446,70.82404444444445,76.84349999999998,73.56010454545452,63.8593,76.843,63.8593,7
662,62,3316,76.8446,76.8446,76.8446,71.43597916666667,76.84359999999997,73.51579487179484,62.8687,76.843,62.8687,7
663,63,3364,77.8406,77.8406,77.8406,72.16713684210528,76.87732333333335,73.77971034482758,60.8652,76.8434,60.8652,7
664,64,3421,77.8402,77.8406,77.8406,69.85535666666668,76.91059,73.36634000000001,63.871,76.8434,63.871,7
665,65,3451,77.8375,77.8406,77.8406,70.82523055555555,76.94380999999997,73.591303030303,60.8736,76.8435,60.8736,7
666,66,3487,78.8369,78.8369,78.8369,70.49506153846151,77.07660999999997,73.29886521739131,60.8684,76.8436,60.8684,7
667,67,3526,76.8413,78.8369,78.8369,69.20612702702704,77.07660999999997,72.730223880597,59.8689,76.8436,59.8689,7
668,68,3563,77.8407,78.8369,78.8369,70.21453611111113,77.17613666666662,73.33366060606062,59.8747,76.8444,59.8747,7
669,69,3599,77.8382,78.8369,78.8369,70.7371511627907,77.20926999999996,73.38330958904109,62.8688,76.8446,62.8688,7
670,70,3642,78.8369,78.8369,78.8369,70.67489333333334,77.34189333333329,73.28864399999999,60.8741,76.8446,60.8741,7
671,71,3687,77.8406,78.8369,78.8369,70.81579245283018,77.54073666666666,73.17462409638556,63.8635,76.8446,63.8635,7
672,72,3740,77.8413,78.8369,78.8369,71.35236346153846,77.67333666666669,73.61640243902438,62.8699,76.8446,62.8699,7
673,73,3792,78.8369,78.8369,78.8369,72.30229687500001,77.97173000000001,74.01645851063829,62.8705,77.8375,62.8705,7
674,74,3856,78.8371,78.8371,78.8371,71.93696086956524,78.03866,74.31910657894737,60.8708,77.8375,60.8708,7
675,75,3902,78.8371,78.8371,78.8371,72.32577619047618,78.23846,74.70614444444446,63.8608,77.8381,63.8608,7
676,76,3944,78.8371,78.8371,78.8371,72.86354999999998,78.53794666666667,74.54320937499996,58.8695,77.84,58.8695,7
677,77,4010,79.8327,79.8327,79.8327,74.23906067415729,78.87013333333331,75.32281344537816,64.8648,78.8367,64.8648,7
678,78,4099,79.8327,79.8327,79.8327,71.36563714285714,78.9365333333333,74.82925076923075,63.8626,78.8369,63.8626,7
679,79,4134,79.8327,79.8327,79.8327,72.46572352941178,79.00291999999996,75.49891562500002,61.8755,78.8369,61.8755,7
680,80,4168,79.8329,79.8329,79.8329,72.55053829787235,79.13570666666664,75.06445324675322,61.8702,78.8369,61.8702,7
681,81,4215,79.8329,79.8329,79.8329,73.11076315789472,79.40125999999995,75.18832988505744,60.8802,78.8369,60.8802,7
682,82,4272,79.8329,79.8329,79.8329,73.65821294117647,79.83275999999996,75.15639913043474,63.8648,79.8327,63.8648,7
683,83,4357,79.8329,79.8329,79.8329,72.608268,79.83279333333329,75.31745249999997,59.8738,79.8327,59.8738,7
684,84,4407,79.8329,79.8329,79.8329,74.70983880597012,79.83284666666661,76.29425773195872,64.8647,79.8327,64.8647,7
685,85,4474,79.8333,79.8333,79.8333,74.27188292682928,79.83291333333327,75.76142678571425,62.869,79.8329,62.869,7
686,86,4556,79.8329,79.8333,79.8333,70.75253333333333,79.83291333333327,75.2927233333333,63.8663,79.8329,63.8663,7
687,87,4586,77.8369,79.8333,79.8333,69.38392058823528,79.83291333333327,74.28188593749998,58.8849,79.8329,58.8849,7
688,88,4620,79.8329,79.8333,79.8333,70.71916333333334,79.83291333333327,75.27603833333328,63.8676,79.8329,63.8676,7
689,89,4650,79.8331,79.8333,79.8333,70.96934411764704,79.83291999999993,75.12414218749996,61.8723,79.8329,61.8723,7
690,90,4684,79.8321,79.8333,79.8333,71.37742894736843,79.83291999999993,75.10779264705879,62.8676,79.8329,62.8676,7
691,91,4722,78.8367,79.8333,79.8333,71.85034857142857,79.83291999999993,75.53461230769227,64.8673,79.8329,64.8673,7
692,92,4757,79.8333,79.8333,79.8333,71.35035555555558,79.83293333333327,75.20606666666662,63.8605,79.8329,63.8605,7
693,93,4793,79.8333,79.8333,79.8333,73.04722999999997,79.83296666666661,75.95538857142853,59.8826,79.8329,59.8826,7
694,94,4833,79.8333,79.8333,79.8333,72.82711875000001,79.8329866666666,75.52167564102562,57.8791,79.8329,57.8791,7
695,95,4881,79.8333,79.8333,79.8333,72.18903,79.83301999999995,75.05551374999996,61.869,79.8329,61.869,7
696,96,4931,79.8333,79.8333,79.8333,73.53504426229507,79.83307999999995,75.61129999999996,62.8695,79.8329,62.8695,7
697,97,4992,79.8333,79.8333,79.8333,72.76269830508477,79.83313999999999,75.14597303370788,62.8664,79.8329,62.8664,7
698,98,5051,79.8333,79.8333,79.8333,73.74216206896551,79.83323333333331,75.30395128205123,62.8653,79.8331,62.8653,7
699,99,5138,79.8333,79.8333,79.8333,74.79917666666668,79.83327999999997,76.05769083333333,63.8671,79.8331,63.8671,7
700,100,5228,79.8335,79.8335,79.8335,75.00073157894737,79.83330666666664,76.0075125,64.8633,79.8333,64.8633,7
701,101,5342,79.8335,79.8335,79.8335,71.15592499999998,79.83331333333331,75.1001893939394,63.8665,79.8333,63.8665,7
702,102,5378,77.8395,79.8335,79.8335,72.18146111111112,79.83331333333331,75.65957575757574,62.8685,79.8333,62.8685,7
703,103,5414,78.8349,79.8335,79.8335,71.59136571428571,79.83331333333331,75.39534153846151,63.8604,79.8333,63.8604,7
704,104,5449,79.8335,79.8335,79.8335,71.90590285714285,79.83331999999997,75.56470769230768,62.8633,79.8333,62.8633,7
705,105,5484,79.8333,79.8335,79.8335,72.2981075,79.83331999999997,75.52748428571427,63.861,79.8333,63.861,7
706,106,5524,79.8339,79.8339,79.8339,72.26350243902439,79.83334666666663,75.46201690140842,63.8765,79.8333,63.8765,7
707,107,5565,79.8339,79.8339,79.8339,70.93530285714283,79.83338666666664,75.04209230769226,60.8736,79.8333,60.8736,7
708,108,5600,79.8337,79.8339,79.8339,71.848734375,79.83340666666663,75.7122758064516,61.8705,79.8333,61.8705,7
709,109,5632,79.8339,79.8339,79.8339,72.0980975,79.83342666666663,75.41322999999998,61.8714,79.8333,61.8714,7
710,110,5672,79.8335,79.8339,79.8339,72.60399333333334,79.83343333333329,75.49576666666665,62.8623,79.8333,62.8623,7
711,111,5717,79.8339,79.8339,79.8339,72.29325333333333,79.83348666666663,75.30932533333329,64.8676,79.8333,64.8676,7
712,112,5762,79.8339,79.8339,79.8339,73.78939433962266,79.83359999999995,75.97400602409633,64.8623,79.8333,64.8623,7
713,113,5815,79.8339,79.8339,79.8339,73.18465454545453,79.83369333333329,75.04884485981303,57.8825,79.8333,57.8825,7
714,114,5892,79.8339,79.8339,79.8339,73.74105970149252,79.83379333333336,75.62537938144328,63.8726,79.8335,63.8726,7
715,115,5959,79.8339,79.8339,79.8339,75.0034888888889,79.83388666666671,76.30897657657664,59.8718,79.8337,59.8718,7
716,116,6040,79.8339,79.8339,79.8339,75.70175438596488,79.83390000000004,76.56261527777777,61.8722,79.8339,61.8722,7
717,117,6154,79.8339,79.8339,79.8339,72.8026925373134,79.83390000000004,74.97729278350516,63.861,79.8339,63.861,7
718,118,6221,79.8349,79.8349,79.8349,72.50937042253521,79.83393333333336,74.68497326732673,63.8661,79.8339,63.8661,7
719,119,6292,79.8349,79.8349,79.8349,72.567246875,79.83400000000005,76.08338548387097,64.8621,79.8339,64.8621,7
720,0,0,67.8518,67.8518,67.8518,61.83522666666666,61.835226666666664,61.835226666666664,54.8812,54.8812,54.8812,5
721,1,30,67.8518,67.8518,67.8518,62.93087922077921,66.55596333333332,62.62368691588784,56.8695,64.8598,54.8812,5
722,2,107,69.8527,69.8527,69.8527,65.73004651162789,68.05123666666665,65.94364568965517,58.8795,66.8641,58.8795,5
723,3,193,70.8392,70.8392,70.8392,66.07204107142857,68.78396333333333,66.76245813953484,57.8681,67.8518,57.8681,5
724,4,249,70.8513,70.8513,70.8513,65.7560775510204,69.48216666666667,66.9059075949367,58.8706,68.8436,58.8706,5
725,5,298,72.8327,72.8327,72.8327,66.61410925925924,70.24488333333332,67.63841547619047,60.8748,68.8577,60.8748,5
726,6,352,72.8341,72.8341,72.8341,67.42777692307689,71.10723000000003,68.45842560975606,56.8799,69.8537,56.8799,5
727,7,404,72.8355,72.8355,72.8355,67.9279746031746,71.74154666666666,68.95354086021506,58.8658,70.8392,58.8658,5
728,8,467,73.8347,73.8347,73.8347,69.25517878787876,72.53684,70.03216875,60.8739,71.8372,60.8739,5
729,9,533,73.8337,73.8347,73.8347,68.06119180327867,72.80192333333333,69.53668021978021,58.8819,71.8488,58.8819,5
730,10,594,73.8341,73.8347,73.8347,68.65143548387096,72.96712999999998,70.00485543478257,60.8628,72.8327,60.8628,5
731,11,656,73.8347,73.8347,73.8347,69.11057555555557,73.20037666666666,70.6531973333333,61.8607,72.8336,61.8607,5
732,12,701,74.8293,74.8293,74.8293,69.69225660377359,73.69931666666668,70.96025180722893,59.8688,72.8355,59.8688,5
733,13,754,75.827,75.827,75.827,69.52194406779661,73.99887333333331,70.93004719101124,62.8597,73.8268,62.8597,5
734,14,813,75.8266,75.827,75.827,68.30578378378377,74.06625333333332,70.85492835820894,62.8542,73.8269,62.8542,5
735,15,850,75.827,75.827,75.827,69.17096956521739,74.33264999999999,71.10331842105266,59.8691,73.8341,59.8691,5
736,16,896,75.8285,75.8285,75.8285,70.4593781818182,75.16242666666666,71.82641529411764,57.8688,73.8351,57.8688,5
737,17,951,75.8272,75.8285,75.8285,71.46920952380952,75.82671000000005,72.44110877192983,61.8535,75.8247,61.8535,5
738,18,1035,75.8318,75.8318,75.8318,70.86780821917809,75.82728,72.31214854368932,61.8604,75.8266,61.8604,5
739,19,1108,75.8277,75.8318,75.8318,68.20215483870969,75.82731666666668,71.9522163934426,60.8672,75.8266,60.8672,5
740,20,1139,76.8298,76.8298,76.8298,69.64934166666666,75.89411333333331,72.45751212121209,61.8598,75.8266,61.8598,5
741,21,1175,76.8298,76.8298,76.8298,69.4247387096774,75.92756666666665,72.60639836065573,62.8584,75.8266,62.8584,5
742,22,1206,76.8298,76.8298,76.8298,70.06953181818182,76.12803000000001,72.44441081081081,59.8633,75.827,59.8633,5
743,23,1250,76.829,76.8298,76.8298,71.01434782608698,76.32888333333334,73.0329065789474,58.8728,75.8277,58.8728,5
744,24,1296,77.8253,77.8253,77.8253,72.21146799999998,76.8611433333333,73.38787238095233,60.8514,76.8255,60.8514,5
745,25,1371,76.8314,77.8253,77.8253,68.7864088235294,76.86133999999997,72.57144062499998,60.8651,76.8258,60.8651,5
746,26,1405,76.8246,77.8253,77.8253,69.66780588235292,76.86133999999997,73.03977499999998,60.8672,76.8258,60.8672,5
747,27,1439,77.8253,77.8253,77.8253,70.67489722222223,76.96150999999999,73.48691666666666,59.8683,76.8267,59.8683,5
748,28,1475,77.8253,77.8253,77.8253,70.76364999999998,77.02851666666666,73.49799999999996,63.8614,76.8274,63.8614,5
749,29,1513,77.8257,77.8257,77.8257,71.38112600000002,77.32758,73.49889750000003,59.8674,76.8292,59.8674,5
750,30,1563,77.8257,77.8257,77.8257,72.01255061728394,77.82526,73.44904504504503,61.8635,77.8247,61.8635,5
751,31,1644,77.8313,77.8313,77.8313,73.23427710843374,77.82565999999998,74.45312212389379,61.8618,77.8253,61.8618,5
752,32,1727,77.8313,77.8313,77.8313,70.71464838709677,77.8259133333333,74.21186721311473,60.8585,77.8253,60.8585,5
753,33,1758,77.8313,77.8313,77.8313,71.03754166666666,77.82673333333332,74.12316515151515,61.8607,77.8253,61.8607,5
754,34,1794,77.8317,77.8317,77.8317,70.86504680851064,77.82788000000002,73.57739220779223,60.867,77.8255,60.867,5
755,35,1841,77.8317,77.8317,77.8317,72.9264551724138,77.83006,74.59739545454546,61.867,77.8257,61.867,5
756,36,1899,77.8321,77.8321,77.8321,73.60204752475249,77.8313066666667,74.57029465648856,59.8695,77.8307,59.8695,5
757,37,2000,77.8317,77.8321,77.8321,71.26416612903226,77.83144,73.405625,59.8731,77.8313,59.8731,5
758,38,2062,77.8321,77.8321,77.8321,70.86658775510203,77.83161333333331,73.51146835443035,60.864,77.8313,60.864,5
759,39,2111,77.8321,77.8321,77.8321,71.84524126984127,77.8317733333333,73.77632903225805,62.8645,77.8313,62.8645,5
760,40,2174,77.8323,77.8323,77.8323,72.02609659090908,77.83194666666667,73.50211610169494,58.865,77.8317,58.865,5
761,41,2262,77.8323,77.8323,77.8323,72.38689298245615,77.8321166666667,74.26449770114944,62.8584,77.8319,62.8584,5
762,42,2319,77.8323,77.8323,77.8323,70.91388783783782,77.83218666666671,72.90953076923076,58.878,77.8321,58.878,5
763,43,2393,77.8331,77.8331,77.8331,71.70153714285713,77.83227333333338,73.54073200000005,61.859,77.8321,61.859,5
764,44,2463,77.8331,77.8331,77.8331,69.81861714285716,77.83234666666671,73.51722769230774,61.8668,77.8321,61.8668,5
765,45,2498,78.828,78.828,78.828,69.81995833333335,77.86564333333335,73.46195303030302,59.8597,77.8321,59.8597,5
766,46,2534,78.8272,78.828,78.828,70.40166388888889,77.89882000000003,73.79438181818182,59.8616,77.8323,59.8616,5
767,47,2570,79.824,79.824,79.824,70.65583783783784,78.09795333333336,73.8989641791045,59.8663,77.8323,59.8663,5
768,48,2607,79.8244,79.8244,79.8244,71.76996585365855,78.69533333333334,74.44376338028171,61.8625,77.8323,61.8625,5
769,49,2648,79.8246,79.8246,79.8246,73.38398787878785,79.4915866666667,75.04378333333331,60.8686,78.8267,60.8686,5
770,50,2714,79.8246,79.8246,79.8246,74.91909574468087,79.82380666666667,76.02534354838706,63.8584,79.8232,63.8584,5
771,51,2808,79.8246,79.8246,79.8246,73.59393709677418,79.8239866666667,75.62541630434785,61.8694,79.8234,61.8694,5
772,52,2870,79.8246,79.8246,79.8246,72.2860630769231,79.82419333333337,74.66646,60.8626,79.8236,60.8626,5
773,53,2935,79.8246,79.8246,79.8246,73.28467763157892,79.82434000000002,75.13548396226416,61.8605,79.824,61.8605,5
774,54,3011,79.8248,79.8248,79.8248,73.44993624999996,79.82446666666667,75.18841000000002,61.8614,79.8242,61.8614,5
775,55,3091,79.8248,79.8248,79.8248,73.69391857142857,79.82454666666665,75.533083,64.8578,79.8244,64.8578,5
776,56,3161,79.8248,79.8248,79.8248,71.7151625,79.8245733333333,74.54401744186045,60.8594,79.8244,60.8594,5
777,57,3217,79.8248,79.8248,79.8248,72.69436973684213,79.82466666666663,74.71235188679245,61.8595,79.8244,61.8595,5
778,58,3293,79.8257,79.8257,79.8257,74.25108658536585,79.82477,75.74400982142856,61.8599,79.8246,61.8599,5
779,59,3375,79.8257,79.8257,79.8257,70.1008257142857,79.82481333333335,74.58879999999999,60.8574,79.8246,60.8574,5
780,60,3410,79.8275,79.8275,79.8275,70.25641764705883,79.82494666666669,74.741603125,59.8685,79.8246,59.8685,5
781,61,3444,79.8283,79.8283,79.8283,71.43616875000001,79.82507666666669,75.49525483870967,60.8595,79.8246,60.8595,5
782,62,3476,79.8275,79.8283,79.8283,70.39919444444443,79.82517333333335,74.68368636363635,60.8652,79.8246,60.8652,5
783,63,3512,79.8283,79.8283,79.8283,71.35546410256407,79.82548333333335,75.03794637681158,58.8758,79.8248,58.8758,5
784,64,3551,79.8281,79.8283,79.8283,72.15049454545454,79.82616000000002,74.85931411764703,59.8696,79.8248,59.8696,5
785,65,3606,79.8283,79.8283,79.8283,74.47383246753246,79.82762333333336,75.97448504672897,59.8658,79.8269,59.8658,5
786,66,3683,79.8283,79.8283,79.8283,73.24004833333332,79.82782666666667,75.4359066666667,62.856700000000004,79.8275,62.856700000000004,5
787,67,3743,79.83,79.83,79.83,74.21206567164181,79.82818333333334,75.94889896907213,61.8668,79.8277,61.8668,5
788,68,3810,79.831,79.831,79.831,71.31667777777777,79.82837666666667,75.18554393939397,59.8661,79.8279,59.8661,5
789,69,3846,80.8196,80.8196,80.8196,70.84551315789473,79.86149666666667,74.8085411764706,62.8634,79.8279,62.8634,5
790,70,3884,79.8277,80.8196,80.8196,71.27908333333332,79.86149666666667,75.57028999999999,61.8626,79.8279,61.8626,5
791,71,3914,79.8283,80.8196,80.8196,70.84553999999999,79.86151666666665,75.35351833333331,61.8609,79.8279,61.8609,5
792,72,3944,80.8196,80.8196,80.8196,71.69313939393938,79.89458666666665,75.58284285714288,60.8698,79.8281,60.8698,5
793,73,3977,80.8196,80.8196,80.8196,72.87147878787879,79.92763666666664,76.21581587301586,62.8748,79.8281,62.8748,5
794,74,4010,80.8196,80.8196,80.8196,71.67240857142855,80.0598033333333,75.48251384615385,62.8664,79.8281,62.8664,5
795,75,4045,80.8196,80.8196,80.8196,73.70416923076921,80.42298333333335,76.02940121951225,62.8594,79.8283,62.8594,5
796,76,4097,81.8169,81.8169,81.8169,75.98154444444442,80.85273000000004,77.18193333333336,63.8607,80.8186,63.8607,5
797,77,4178,81.8169,81.8169,81.8169,70.06996388888889,80.88600666666669,74.97122121212122,59.8688,80.8186,59.8688,5
798,78,4214,81.8169,81.8169,81.8169,72.44767105263158,80.95255,76.17046617647058,63.8646,80.8193,63.8646,5
799,79,4252,81.8175,81.8175,81.8175,73.47273170731708,81.05249333333333,76.6332183098591,60.8618,80.8196,60.8618,5
800,80,4293,81.8175,81.8175,81.8175,75.05428909090911,81.28522666666665,77.17130235294118,63.8608,80.8196,63.8608,5
801,81,4348,81.8185,81.8185,81.8185,76.26080571428572,81.65156333333334,77.76813200000001,62.8556,80.8226,62.8556,5
802,82,4418,81.8185,81.8185,81.8185,76.4210010526316,81.8172333333333,77.67633599999998,63.8565,81.8169,63.8565,5
803,83,4513,81.8185,81.8185,81.8185,72.8417575,81.81733999999997,76.68838999999996,62.8598,81.8169,62.8598,5
804,84,4553,81.8187,81.8187,81.8187,72.03009534883721,81.81742333333331,76.05225068493145,60.8723,81.8169,60.8723,5
805,85,4596,81.8187,81.8187,81.8187,72.34146190476191,81.81753666666664,76.28977916666666,60.8681,81.8169,60.8681,5
806,86,4638,81.8187,81.8187,81.8187,73.68811132075471,81.81779,76.6264578313253,62.8635,81.8169,62.8635,5
807,87,4691,81.8196,81.8196,81.8196,74.67168356164383,81.81837000000003,76.75307378640778,60.862,81.8175,60.862,5
808,88,4764,81.8196,81.8196,81.8196,75.39898591549296,81.81872333333335,77.30573366336634,62.8568,81.8181,62.8568,5
809,89,4835,81.8195,81.8196,81.8196,74.44776101694916,81.81884333333333,76.9323550561798,58.8688,81.8185,58.8688,5
810,90,4894,81.8196,81.8196,81.8196,73.92340169491527,81.81901333333332,76.5847865168539,64.8598,81.8185,64.8598,5
811,91,4953,81.8196,81.8196,81.8196,75.08220307692305,81.81916333333334,77.20961684210523,64.8555,81.8187,64.8555,5
812,92,5018,81.8196,81.8196,81.8196,76.3331511904762,81.81943666666672,77.77683859649125,61.8638,81.8193,61.8638,5
813,93,5102,81.8196,81.8196,81.8196,76.26118142857142,81.81950666666671,77.928658,59.8802,81.8193,59.8802,5
814,94,5172,81.8202,81.8202,81.8202,76.7300527777778,81.81962333333335,77.83645579710144,65.8584,81.8195,65.8584,5
815,95,5280,81.8202,81.8202,81.8202,72.17580277777779,81.81964666666667,76.55935757575759,61.8638,81.8195,61.8638,5
816,96,5316,81.8169,81.8202,81.8202,72.80860624999998,81.81964666666667,77.1687870967742,63.8525,81.8195,63.8525,5
817,97,5348,81.8202,81.8202,81.8202,71.97157435897435,81.81969333333333,76.25334492753625,60.8734,81.8195,60.8734,5
818,98,5387,81.8203,81.8203,81.8203,73.08969772727274,81.81971999999999,76.62888513513514,63.867,81.8196,63.867,5
819,99,5431,81.8202,81.8203,81.8203,73.1028561403509,81.81984999999999,76.10867126436779,61.8671,81.8196,61.8671,5
820,100,5488,81.8202,81.8203,81.8203,74.20081304347826,81.8199833333333,76.50961212121207,63.8601,81.8196,63.8601,5
821,101,5557,81.8205,81.8205,81.8205,75.09782857142861,81.82016000000003,76.86681666666667,60.868,81.8199,60.868,5
822,102,5641,81.8204,81.8205,81.8205,73.83937352941176,81.82019333333336,76.28247142857143,61.8637,81.82,61.8637,5
823,103,5709,81.8204,81.8205,81.8205,72.88201020408164,81.82021333333337,76.27625696202531,61.8734,81.8201,61.8734,5
824,104,5758,81.8204,81.8205,81.8205,72.4829512820513,81.82022333333337,76.54263043478262,59.8699,81.8201,59.8699,5
825,105,5797,81.8205,81.8205,81.8205,73.60598085106383,81.82027000000006,76.80633506493508,61.8667,81.8202,61.8667,5
826,106,5844,81.8205,81.8205,81.8205,75.00424444444445,81.82034333333338,77.43853928571428,63.8602,81.8202,63.8602,5
827,107,5898,81.8205,81.8205,81.8205,75.1143888888889,81.8203866666667,77.08672843137253,62.8625,81.8202,62.8625,5
828,108,5970,81.8205,81.8205,81.8205,74.69151562499998,81.82044000000003,76.38886587301586,58.8689,81.8204,58.8689,5
829,109,6066,81.8209,81.8209,81.8209,74.5693746268657,81.82047333333337,76.8119721649485,58.8639,81.8204,58.8639,5
830,110,6133,81.8209,81.8209,81.8209,71.81637222222224,81.82049000000004,76.36369090909092,63.8613,81.8204,63.8613,5
831,111,6169,81.8209,81.8209,81.8209,72.54495135135134,81.82054000000002,76.69817761194031,61.8589,81.8204,61.8589,5
832,112,6206,81.8209,81.8209,81.8209,74.6225357142857,81.82065999999999,77.62170416666663,62.8592,81.8205,62.8592,5
833,113,6248,81.8211,81.8211,81.8211,74.25900579710148,81.82076666666663,76.55041616161618,61.8663,81.8205,61.8663,5
834,114,6317,81.8211,81.8211,81.8211,74.66494074074078,81.82090666666666,76.59894774774772,63.8647,81.8207,63.8647,5
835,115,6398,81.8211,81.8211,81.8211,74.345048,81.82096,76.48100761904763,60.8691,81.8209,60.8691,5
836,116,6473,81.8211,81.8211,81.8211,74.02765849056605,81.82098666666667,76.84451445783134,62.8647,81.8209,62.8647,5
837,117,6526,81.8211,81.8211,81.8211,76.32008333333334,81.8210533333334,77.93799607843141,61.869,81.8209,61.869,5
838,118,6598,81.8213,81.8213,81.8213,76.23427444444447,81.82110666666674,77.6309691666667,61.8644,81.8211,61.8644,5
839,119,6688,81.8213,81.8213,81.8213,71.36027741935483,81.82112000000006,76.50494754098365,59.8667,81.8211,59.8667,5
