netlist length,routability by arb 20x20,routability of mean 20x20,routability best of 20x20,routability worst of 20x20,routability by arb 30x30,routability of mean 30x30,routability best of 30x30,routability worst of 30x30,routability by arb 40x40,routability of mean 40x40,routability best of 40x40,routability worst of 40x40,routability by arb 50x50,routability of mean 50x50,routability best of 50x50,routability worst of 50x50,routability by arb 60x60,routability of mean 60x60,routability best of 60x60,routability worst of 60x60,routability by arb 70x70,routability of mean 70x70,routability best of 70x70,routability worst of 70x70,routability by arb 80x80,routability of mean 80x80,routability best of 80x80,routability worst of 80x80,routability by arb 90x90,routability of mean 90x90,routability best of 90x90,routability worst of 90x90,routability by arb 100x100,routability of mean 100x100,routability best of 100x100,routability worst of 100x100
54,0.65,0.6541018518518519,0.7731481481481481,0.5333333333333333,0.8324074074074074,0.8275185185185185,0.9333333333333333,0.7074074074074074,0.8851851851851852,0.8862083333333333,0.9712962962962963,0.7777777777777778,0.9222222222222222,0.9256203703703704,0.9925925925925926,0.8296296296296296,0.9453703703703704,0.9317314814814814,0.9953703703703703,0.8416666666666667,0.9527777777777777,0.9551296296296297,1.0,0.8759259259259259,0.950925925925926,0.9539861111111111,0.9981481481481481,0.8740740740740741,0.9574074074074074,0.965125,1.0,0.8898148148148148,0.9638888888888889,0.9676481481481481,1.0,0.8944444444444444
55,0.6172727272727273,0.629159090909091,0.7472727272727273,0.5018181818181818,0.8263636363636364,0.8231181818181819,0.9254545454545454,0.7045454545454546,0.8763636363636363,0.8827909090909091,0.9654545454545455,0.77,0.9131818181818182,0.9011613636363637,0.9813636363636363,0.7977272727272727,0.9327272727272727,0.9356772727272727,0.9936363636363637,0.85,0.95,0.94985,0.9981818181818182,0.8618181818181818,0.9572727272727273,0.9537863636363636,0.9972727272727273,0.8718181818181818,0.9527272727272728,0.95345,0.9990909090909091,0.8745454545454545,0.9672727272727273,0.960740909090909,1.0,0.88
56,0.6375,0.6332098214285714,0.7517857142857143,0.5080357142857143,0.8294642857142858,0.8295535714285714,0.9348214285714286,0.7151785714285714,0.8776785714285714,0.8803303571428571,0.9669642857142857,0.7741071428571429,0.9066964285714286,0.9064799107142857,0.9825892857142857,0.8071428571428572,0.9303571428571429,0.9335223214285714,0.9928571428571429,0.8383928571428572,0.9357142857142857,0.9456160714285714,0.9982142857142857,0.8633928571428571,0.94375,0.9484553571428571,0.9982142857142857,0.8732142857142857,0.9562499999999999,0.9583258928571429,0.9991071428571429,0.8767857142857143,0.9660714285714286,0.9640089285714286,0.9991071428571429,0.8955357142857143
57,0.631578947368421,0.635,0.75,0.5131578947368421,0.8184210526315789,0.8280921052631579,0.9307017543859649,0.7228070175438597,0.8973684210526316,0.88675,0.975438596491228,0.7789473684210526,0.8868421052631579,0.8978267543859649,0.9798245614035087,0.7916666666666666,0.9228070175438596,0.9292850877192983,0.9921052631578947,0.8298245614035088,0.943859649122807,0.9404385964912281,0.9973684210526316,0.8535087719298246,0.9578947368421052,0.9541491228070176,1.0,0.8771929824561403,0.9526315789473684,0.9499649122807018,0.9991228070175439,0.869298245614035,0.9596491228070175,0.9565964912280701,0.9982456140350877,0.875438596491228
58,0.6431034482758621,0.6174181034482759,0.7275862068965517,0.4956896551724138,0.8422413793103448,0.8330387931034483,0.9379310344827586,0.7206896551724138,0.871551724137931,0.8788836206896552,0.971551724137931,0.7689655172413793,0.8982758620689655,0.9006443965517241,0.9797413793103449,0.7939655172413793,0.9146551724137931,0.925301724137931,0.9913793103448276,0.8318965517241379,0.9491379310344827,0.9459655172413793,0.9982758620689656,0.8629310344827587,0.9534482758620689,0.9525,0.9974137931034482,0.8732758620689656,0.9637931034482758,0.9562370689655172,0.9991379310344828,0.8793103448275862,0.9517241379310345,0.9482887931034483,0.9982758620689656,0.871551724137931
59,0.6050847457627119,0.6202711864406779,0.7347457627118644,0.502542372881356,0.8355932203389831,0.8192245762711865,0.9169491525423729,0.7067796610169491,0.8771186440677966,0.8751483050847457,0.964406779661017,0.7686440677966102,0.9063559322033898,0.9018644067796611,0.9817796610169491,0.7995762711864407,0.9093220338983051,0.9144533898305085,0.9838983050847457,0.8228813559322034,0.9372881355932203,0.9382542372881356,0.9957627118644068,0.8533898305084746,0.9338983050847458,0.9430254237288136,0.9949152542372881,0.8627118644067797,0.9457627118644067,0.9507711864406779,0.9991525423728813,0.8703389830508474,0.9694915254237289,0.9588474576271186,0.9991525423728813,0.8847457627118644
60,0.5966666666666667,0.6090875,0.7308333333333333,0.485,0.8241666666666667,0.8150958333333334,0.9216666666666666,0.6958333333333333,0.8658333333333333,0.862425,0.9541666666666666,0.7483333333333333,0.90875,0.9020145833333333,0.9770833333333333,0.7991666666666667,0.9225,0.925925,0.99,0.8358333333333333,0.9408333333333333,0.9364833333333333,0.9958333333333333,0.855,0.9383333333333334,0.9465291666666666,0.9966666666666667,0.8683333333333333,0.9558333333333333,0.9482708333333334,0.9991666666666666,0.8641666666666666,0.9541666666666666,0.9593166666666667,0.9991666666666666,0.88
61,0.6188524590163934,0.6075081967213115,0.7229508196721312,0.4885245901639344,0.7983606557377049,0.7989262295081967,0.9024590163934426,0.6770491803278689,0.8622950819672132,0.8702377049180328,0.9598360655737704,0.7598360655737705,0.8954918032786885,0.8975,0.9786885245901639,0.8020491803278689,0.9139344262295082,0.922438524590164,0.9926229508196721,0.8319672131147541,0.9491803278688524,0.9435122950819672,0.9983606557377049,0.8639344262295082,0.9450819672131148,0.9453975409836065,0.9983606557377049,0.8655737704918033,0.9327868852459016,0.9495737704918032,0.9975409836065574,0.8663934426229508,0.9573770491803278,0.9603032786885246,1.0,0.8885245901639344
62,0.5943548387096774,0.5920887096774193,0.7024193548387097,0.47338709677419355,0.785483870967742,0.7945282258064517,0.9056451612903226,0.6774193548387096,0.8612903225806452,0.8569959677419354,0.9540322580645162,0.7451612903225806,0.8846774193548387,0.8984133064516129,0.9766129032258065,0.7963709677419355,0.9016129032258065,0.9129798387096774,0.9822580645161291,0.8145161290322581,0.9185483870967742,0.9225282258064517,0.9862903225806452,0.8330645161290323,0.9411290322580645,0.9412983870967742,0.9959677419354839,0.8564516129032258,0.932258064516129,0.9429314516129033,0.9983870967741936,0.8629032258064516,0.9540322580645161,0.9491975806451612,0.9967741935483871,0.8774193548387097
63,0.5833333333333334,0.5950396825396825,0.7071428571428572,0.4857142857142857,0.792063492063492,0.7930238095238096,0.8928571428571428,0.6777777777777778,0.861904761904762,0.8663769841269842,0.9539682539682539,0.7634920634920634,0.8968253968253967,0.890813492063492,0.9714285714285714,0.7865079365079365,0.9063492063492063,0.9067261904761905,0.9833333333333333,0.8134920634920635,0.9253968253968253,0.9268095238095239,0.9904761904761905,0.8365079365079365,0.9404761904761905,0.9373531746031746,0.9928571428571429,0.8642857142857142,0.9444444444444444,0.9459246031746031,0.996031746031746,0.8674603174603175,0.9603174603174602,0.9551388888888889,0.9976190476190476,0.8825396825396825
64,0.5625,0.5786640625,0.6875,0.47421875,0.784375,0.7940703124999999,0.8921875,0.67890625,0.83984375,0.8424375,0.9421875,0.734375,0.892578125,0.88851171875,0.967578125,0.7890625,0.909375,0.91546484375,0.98515625,0.82421875,0.9359375,0.93383984375,0.99140625,0.85,0.93828125,0.9356015625,0.99453125,0.8515625,0.95625,0.94133984375,0.9953125,0.8578125,0.9484375,0.9499453125,0.9984375,0.87421875
65,0.58,0.5755538461538462,0.6830769230769231,0.46384615384615385,0.7946153846153846,0.7968576923076923,0.8969230769230769,0.6853846153846154,0.8607692307692308,0.8482615384615384,0.9430769230769231,0.7430769230769231,0.8788461538461538,0.8871634615384615,0.9650000000000001,0.7930769230769231,0.8976923076923077,0.9032423076923077,0.9746153846153847,0.8084615384615385,0.9238461538461539,0.9181384615384616,0.9846153846153847,0.8315384615384616,0.9392307692307692,0.93695,0.9946153846153847,0.8515384615384616,0.946923076923077,0.9438923076923077,0.9953846153846154,0.8630769230769231,0.9453846153846154,0.9503923076923078,0.9969230769230769,0.8807692307692307
66,0.5825757575757575,0.5792348484848485,0.6886363636363636,0.47575757575757577,0.7765151515151515,0.7714848484848484,0.8795454545454545,0.6590909090909091,0.8340909090909091,0.8425378787878788,0.9416666666666667,0.7386363636363636,0.8784090909090909,0.8810909090909091,0.9662878787878788,0.7765151515151515,0.8954545454545455,0.9075265151515152,0.9803030303030303,0.8174242424242424,0.9257575757575758,0.9217196969696969,0.9893939393939394,0.8371212121212122,0.9409090909090909,0.9423901515151515,0.9931818181818182,0.8643939393939394,0.9348484848484848,0.9344583333333333,0.9931818181818182,0.8477272727272728,0.9606060606060606,0.9514848484848485,0.9977272727272727,0.8803030303030303
67,0.5604477611940298,0.5672201492537313,0.6716417910447762,0.45597014925373136,0.7858208955223881,0.7796305970149253,0.8805970149253731,0.6597014925373135,0.858955223880597,0.8520970149253732,0.9447761194029851,0.7440298507462687,0.8723880597014926,0.8735634328358209,0.9597014925373134,0.7656716417910447,0.9171641791044776,0.9103544776119403,0.982089552238806,0.8186567164179105,0.9253731343283582,0.9155410447761194,0.9835820895522388,0.8291044776119403,0.9298507462686567,0.9313917910447761,0.9917910447761193,0.8522388059701492,0.9373134328358209,0.9385746268656716,0.9940298507462686,0.8507462686567164,0.9485074626865672,0.9494962686567164,0.9985074626865672,0.8723880597014926
68,0.5742647058823529,0.5649375,0.6691176470588236,0.4617647058823529,0.7772058823529412,0.7723455882352941,0.8764705882352941,0.6610294117647059,0.8514705882352941,0.8405551470588235,0.9330882352941177,0.7352941176470589,0.8661764705882353,0.8628988970588235,0.9496323529411765,0.7588235294117647,0.8985294117647059,0.899422794117647,0.9735294117647059,0.8073529411764706,0.9088235294117647,0.9179889705882353,0.9823529411764707,0.8330882352941177,0.9257352941176471,0.9282867647058823,0.9904411764705883,0.8477941176470588,0.9419117647058823,0.9416691176470589,0.9970588235294118,0.8610294117647059,0.949264705882353,0.943375,0.9948529411764706,0.8683823529411765
69,0.5543478260869565,0.5572789855072464,0.6608695652173913,0.45362318840579713,0.7760869565217392,0.7817246376811594,0.8833333333333333,0.6702898550724637,0.8318840579710145,0.8379130434782609,0.9297101449275362,0.7268115942028985,0.8681159420289855,0.8734130434782609,0.9568840579710145,0.7721014492753623,0.9021739130434783,0.888731884057971,0.967391304347826,0.7891304347826087,0.9021739130434783,0.9094021739130435,0.9789855072463768,0.8166666666666667,0.9282608695652174,0.9190942028985507,0.9876811594202899,0.8384057971014492,0.9420289855072463,0.9375507246376812,0.9956521739130435,0.8579710144927536,0.9507246376811594,0.9454782608695652,0.9934782608695653,0.8681159420289855
70,0.5635714285714286,0.5606607142857143,0.66,0.4507142857142857,0.7735714285714286,0.7678178571428571,0.8714285714285714,0.6564285714285714,0.8342857142857143,0.8357892857142857,0.9292857142857143,0.7235714285714285,0.8678571428571429,0.8704660714285715,0.9528571428571428,0.7682142857142857,0.8914285714285715,0.8921821428571428,0.9685714285714286,0.8021428571428572,0.9264285714285714,0.9133392857142857,0.9821428571428572,0.825,0.9221428571428572,0.9220535714285715,0.9857142857142858,0.8392857142857143,0.9164285714285714,0.9339678571428571,0.995,0.8478571428571429,0.9385714285714286,0.9423428571428571,0.995,0.8735714285714286
71,0.5471830985915493,0.5628028169014084,0.6661971830985915,0.45985915492957746,0.7584507042253521,0.756669014084507,0.8612676056338028,0.6415492957746479,0.8232394366197183,0.8325950704225352,0.9246478873239437,0.7302816901408451,0.8556338028169014,0.8630528169014084,0.9492957746478873,0.7654929577464789,0.8971830985915493,0.900475352112676,0.973943661971831,0.8077464788732395,0.9105633802816901,0.9115704225352113,0.9795774647887324,0.8232394366197183,0.9197183098591549,0.920362676056338,0.9838028169014085,0.8429577464788732,0.9345070422535211,0.930580985915493,0.9908450704225352,0.8429577464788732,0.9309859154929577,0.937355633802817,0.9964788732394366,0.8556338028169014
72,0.5472222222222223,0.5516631944444444,0.65625,0.44930555555555557,0.7590277777777777,0.7613402777777778,0.8638888888888889,0.6541666666666667,0.8083333333333333,0.8141493055555555,0.9097222222222222,0.7069444444444445,0.8388888888888889,0.8578854166666666,0.9451388888888889,0.7597222222222222,0.9020833333333333,0.8937048611111111,0.9715277777777778,0.8020833333333334,0.8930555555555556,0.9035763888888889,0.9736111111111111,0.8173611111111111,0.9090277777777778,0.9158159722222222,0.98125,0.8361111111111111,0.9215277777777777,0.9258784722222222,0.9861111111111112,0.8493055555555555,0.9423611111111111,0.9411493055555555,0.9979166666666667,0.8652777777777778
73,0.5452054794520548,0.5427842465753424,0.6458904109589041,0.44109589041095887,0.7541095890410958,0.7485102739726027,0.85,0.6417808219178083,0.810958904109589,0.8184554794520548,0.9164383561643835,0.7116438356164383,0.8575342465753425,0.8563424657534247,0.9438356164383561,0.7554794520547945,0.886986301369863,0.8856986301369864,0.9636986301369863,0.7945205479452054,0.8917808219178082,0.8911164383561644,0.9650684931506849,0.8047945205479452,0.9198630136986301,0.9136267123287671,0.9780821917808219,0.8315068493150685,0.9253424657534246,0.9248938356164383,0.9890410958904109,0.8445205479452055,0.9465753424657534,0.941763698630137,0.9958904109589041,0.8616438356164383
74,0.547972972972973,0.5430033783783784,0.6391891891891892,0.4425675675675676,0.745945945945946,0.7455844594594595,0.8486486486486486,0.6344594594594595,0.8182432432432433,0.8094493243243243,0.9081081081081082,0.697972972972973,0.8371621621621621,0.8442668918918919,0.9351351351351351,0.7425675675675676,0.8783783783783784,0.8864662162162162,0.9635135135135136,0.7959459459459459,0.8972972972972973,0.9003716216216217,0.972972972972973,0.8135135135135135,0.9027027027027027,0.9145912162162162,0.981081081081081,0.8331081081081081,0.9256756756756757,0.9205709459459459,0.9864864864864865,0.8351351351351352,0.9263513513513514,0.9299391891891892,0.9925675675675676,0.8608108108108108
75,0.5286666666666667,0.53221,0.632,0.43066666666666664,0.74,0.7467833333333334,0.852,0.6393333333333333,0.8106666666666666,0.81314,0.91,0.7146666666666667,0.8546666666666667,0.8493133333333334,0.9373333333333334,0.7493333333333333,0.86,0.8724566666666667,0.9533333333333334,0.78,0.8933333333333333,0.89964,0.9693333333333334,0.8126666666666666,0.9166666666666666,0.9165166666666666,0.9806666666666667,0.8366666666666667,0.9253333333333333,0.9286866666666667,0.9866666666666667,0.8493333333333333,0.9353333333333333,0.93319,0.9913333333333334,0.8573333333333334
76,0.5355263157894736,0.5268125,0.6276315789473684,0.425,0.7453947368421052,0.7399046052631579,0.8414473684210526,0.6394736842105263,0.8,0.8014473684210527,0.8973684210526316,0.6980263157894737,0.8493421052631579,0.8431480263157894,0.9296052631578947,0.7460526315789474,0.8842105263157894,0.8844506578947369,0.9592105263157895,0.7888157894736842,0.8960526315789473,0.8967269736842105,0.9697368421052631,0.8072368421052631,0.9013157894736842,0.9101875,0.9763157894736842,0.8289473684210527,0.9171052631578948,0.9160427631578947,0.9796052631578948,0.8315789473684211,0.9335526315789474,0.9285526315789474,0.9861842105263158,0.8506578947368421
77,0.5194805194805194,0.5200876623376623,0.6227272727272727,0.41883116883116883,0.7396103896103896,0.7454448051948052,0.8435064935064935,0.6409090909090909,0.8058441558441559,0.7985064935064935,0.8922077922077922,0.6941558441558442,0.8292207792207792,0.8362045454545455,0.924025974025974,0.7357142857142858,0.8616883116883116,0.8650357142857142,0.9474025974025974,0.7668831168831169,0.8928571428571428,0.8961915584415584,0.9675324675324675,0.8103896103896104,0.912987012987013,0.9166233766233767,0.9824675324675325,0.8324675324675325,0.9272727272727272,0.9238636363636363,0.9876623376623377,0.8474025974025974,0.9363636363636363,0.9302922077922078,0.9896103896103896,0.8551948051948052
78,0.5416666666666666,0.5258141025641025,0.6205128205128205,0.4237179487179487,0.7410256410256411,0.7343557692307692,0.8301282051282051,0.6269230769230769,0.8076923076923077,0.7995,0.8903846153846153,0.7032051282051281,0.8346153846153846,0.8403621794871795,0.9230769230769231,0.735897435897436,0.8711538461538462,0.8632467948717949,0.9416666666666667,0.7711538461538462,0.882051282051282,0.8874166666666666,0.9615384615384616,0.8012820512820513,0.9128205128205128,0.9017852564102564,0.9711538461538461,0.8134615384615385,0.9096153846153846,0.9114775641025641,0.9782051282051283,0.8301282051282051,0.926923076923077,0.9259935897435897,0.9852564102564103,0.8493589743589743
79,0.5341772151898734,0.5229050632911393,0.6177215189873417,0.4278481012658228,0.7253164556962025,0.7190981012658227,0.8170886075949367,0.610126582278481,0.7962025316455696,0.7964082278481013,0.8949367088607595,0.6949367088607595,0.8348101265822785,0.8462468354430379,0.9373417721518987,0.7493670886075949,0.8525316455696202,0.8565696202531645,0.9354430379746835,0.7607594936708861,0.889873417721519,0.894740506329114,0.9683544303797469,0.8088607594936709,0.8943037974683544,0.8960949367088608,0.968987341772152,0.8120253164556962,0.9050632911392404,0.9060886075949367,0.9715189873417721,0.8246835443037975,0.9158227848101266,0.9174462025316455,0.9835443037974684,0.8379746835443038
80,0.515625,0.511209375,0.60375,0.41125,0.721875,0.72215625,0.815625,0.62125,0.78,0.790821875,0.884375,0.69,0.845625,0.835790625,0.926875,0.7424999999999999,0.8525,0.862571875,0.943125,0.76375,0.884375,0.8876625,0.958125,0.803125,0.894375,0.8958125,0.96375,0.808125,0.9075,0.9131125,0.9825,0.833125,0.906875,0.918496875,0.98,0.843125
81,0.5166666666666666,0.5167253086419753,0.6135802469135803,0.41666666666666663,0.7117283950617284,0.7143055555555555,0.817283950617284,0.6018518518518519,0.7802469135802469,0.7926975308641975,0.891358024691358,0.6888888888888889,0.8333333333333334,0.832253086419753,0.9185185185185185,0.7358024691358025,0.8561728395061728,0.8588672839506173,0.941358024691358,0.7641975308641975,0.8870370370370371,0.8820524691358025,0.9580246913580247,0.7932098765432098,0.8932098765432098,0.8936635802469135,0.9635802469135802,0.8098765432098766,0.908641975308642,0.9027654320987655,0.9685185185185184,0.8154320987654321,0.9179012345679012,0.9147654320987655,0.9796296296296296,0.832716049382716
82,0.5121951219512195,0.5084542682926829,0.6067073170731707,0.4146341463414634,0.7158536585365853,0.7122286585365853,0.8158536585365854,0.6085365853658536,0.796951219512195,0.7841737804878048,0.8786585365853659,0.6786585365853659,0.8091463414634146,0.8298841463414635,0.926219512195122,0.7274390243902439,0.8560975609756097,0.8586768292682927,0.9371951219512195,0.7689024390243903,0.8865853658536585,0.879734756097561,0.9512195121951219,0.7926829268292683,0.8932926829268293,0.8933719512195122,0.9640243902439024,0.8128048780487804,0.901219512195122,0.9035091463414634,0.9707317073170731,0.822560975609756,0.9048780487804878,0.911814024390244,0.9780487804878049,0.8329268292682926
83,0.5018072289156627,0.5034759036144578,0.5939759036144578,0.4078313253012048,0.6963855421686747,0.703433734939759,0.8036144578313253,0.5987951807228915,0.7825301204819277,0.7781957831325301,0.8740963855421686,0.6746987951807228,0.8355421686746988,0.8262530120481928,0.9126506024096386,0.7265060240963855,0.8740963855421686,0.8617710843373494,0.9409638554216867,0.7710843373493976,0.8867469879518072,0.8839578313253013,0.9566265060240964,0.7987951807228916,0.9072289156626506,0.892237951807229,0.963855421686747,0.8144578313253013,0.8987951807228916,0.9068192771084338,0.9722891566265061,0.8259036144578313,0.9012048192771084,0.91475,0.9801204819277108,0.8355421686746988
84,0.5119047619047619,0.5048779761904761,0.5988095238095238,0.4125,0.7083333333333334,0.7005595238095238,0.8017857142857143,0.5964285714285714,0.7803571428571429,0.7762976190476191,0.8708333333333333,0.6779761904761905,0.825,0.8179404761904762,0.905952380952381,0.7130952380952381,0.8613095238095239,0.851860119047619,0.930952380952381,0.7595238095238095,0.8642857142857143,0.8764285714285714,0.9482142857142857,0.7898809523809524,0.8869047619047619,0.8926011904761905,0.9648809523809524,0.8107142857142857,0.9053571428571429,0.8999940476190476,0.9678571428571429,0.8178571428571428,0.9166666666666666,0.9135059523809523,0.9761904761904762,0.8315476190476191
85,0.49058823529411766,0.49663235294117647,0.5876470588235294,0.4082352941176471,0.7164705882352941,0.7071588235294117,0.8047058823529412,0.5988235294117648,0.778235294117647,0.7740970588235294,0.868235294117647,0.6723529411764706,0.8070588235294117,0.8235735294117646,0.9123529411764706,0.7270588235294118,0.8482352941176471,0.8500088235294118,0.9258823529411765,0.7570588235294118,0.8694117647058823,0.8707235294117647,0.9482352941176471,0.7764705882352941,0.8888235294117647,0.8889441176470588,0.9594117647058823,0.8076470588235294,0.8917647058823529,0.8936823529411765,0.9670588235294117,0.808235294117647,0.9052941176470588,0.9075705882352941,0.9770588235294118,0.8241176470588235
86,0.48546511627906974,0.48979941860465115,0.5784883720930233,0.4005813953488372,0.6877906976744186,0.6988226744186047,0.7994186046511628,0.5959302325581395,0.7767441860465116,0.7742325581395348,0.8645348837209302,0.672093023255814,0.811046511627907,0.8135319767441861,0.9011627906976744,0.7220930232558139,0.8633720930232558,0.8480290697674419,0.9284883720930233,0.7569767441860465,0.8784883720930232,0.8795988372093023,0.9534883720930233,0.7912790697674419,0.891860465116279,0.8854156976744186,0.9558139534883721,0.8,0.8959302325581395,0.8968895348837209,0.9668604651162791,0.8174418604651162,0.9104651162790698,0.9009563953488372,0.9703488372093023,0.8215116279069767
87,0.49195402298850577,0.4873132183908046,0.5747126436781609,0.39252873563218393,0.6948275862068966,0.6903965517241379,0.7879310344827586,0.5942528735632184,0.771264367816092,0.7646896551724138,0.8649425287356322,0.6614942528735632,0.8235632183908046,0.8138649425287356,0.9063218390804598,0.7195402298850575,0.8425287356321839,0.8434971264367817,0.9235632183908046,0.7528735632183908,0.8632183908045977,0.8605057471264368,0.9379310344827586,0.7787356321839081,0.8793103448275862,0.8828362068965517,0.9551724137931035,0.7954022988505747,0.8908045977011494,0.8901637931034483,0.9597701149425287,0.8057471264367816,0.8982758620689655,0.8998764367816092,0.9695402298850575,0.817816091954023
88,0.4772727272727273,0.4896420454545455,0.5750000000000001,0.4005681818181818,0.6943181818181818,0.6821676136363636,0.7818181818181817,0.5857954545454546,0.7642045454545454,0.7693380681818182,0.8607954545454546,0.66875,0.8272727272727273,0.8139261363636363,0.8954545454545454,0.71875,0.83125,0.8350227272727273,0.9181818181818182,0.7397727272727272,0.8551136363636364,0.8616931818181818,0.9363636363636364,0.7732954545454546,0.8772727272727273,0.8794318181818181,0.9528409090909091,0.7897727272727273,0.8988636363636363,0.8987471590909091,0.9681818181818183,0.8176136363636364,0.9096590909090909,0.9067130681818182,0.9715909090909092,0.83125
89,0.48258426966292134,0.48063483146067415,0.5707865168539326,0.3943820224719101,0.6853932584269663,0.6835926966292135,0.7898876404494382,0.5831460674157303,0.7567415730337079,0.758308988764045,0.852808988764045,0.6578651685393259,0.8140449438202247,0.8099073033707865,0.8977528089887641,0.7123595505617978,0.846629213483146,0.8394044943820225,0.9252808988764045,0.7398876404494382,0.8685393258426967,0.8692668539325843,0.9471910112359551,0.7808988764044944,0.8797752808988764,0.8775365168539325,0.948314606741573,0.7921348314606742,0.8865168539325843,0.8835955056179775,0.9556179775280899,0.7955056179775281,0.9078651685393259,0.8997022471910112,0.9685393258426966,0.8230337078651685
90,0.4761111111111111,0.47965555555555556,0.5683333333333334,0.3877777777777778,0.68,0.678975,0.7716666666666667,0.5844444444444444,0.7627777777777778,0.7619472222222222,0.86,0.6588888888888889,0.78,0.79485,0.8816666666666667,0.6983333333333334,0.8255555555555556,0.8272194444444444,0.9077777777777778,0.7372222222222222,0.8477777777777777,0.8466138888888889,0.9272222222222223,0.7522222222222222,0.8766666666666667,0.8795222222222222,0.9538888888888889,0.8,0.8855555555555555,0.8886388888888889,0.9622222222222222,0.8027777777777778,0.9066666666666667,0.9045777777777778,0.9688888888888889,0.8311111111111111
